,Unnamed: 0.1,Unnamed: 0,year,titre,Oscar,BAFTA,DGA,PGA,SAG,GG,NotesTMDb,Runtime,imdb_id,imdbID,NotesIMDb,NotesRottenTomatoes,NotesMetacritic,nomination_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Quarter
1085,1085,1085,2013,12 Years a Slave (film),True,False,False,True,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1086,1086,1086,2013,American Hustle,False,False,False,False,True,True,6.852,138,tt1800241,tt1800241,7.2,92.0,90.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1087,1087,1087,2013,American Hustle,False,False,False,False,True,False,6.852,138,tt1800241,tt1800241,7.2,92.0,90.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1088,1088,1088,2013,American Hustle,False,False,False,False,True,True,6.852,138,tt1800241,tt1800241,7.2,92.0,90.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1089,1089,1089,2013,American Hustle,False,False,False,False,True,False,6.852,138,tt1800241,tt1800241,7.2,92.0,90.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1090,1090,1090,2013,American Hustle,False,False,False,False,True,False,6.852,138,tt1800241,tt1800241,7.2,92.0,90.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1091,1091,1091,2013,American Hustle,False,False,False,False,True,False,6.852,138,tt1800241,tt1800241,7.2,92.0,90.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1092,1092,1092,2013,Captain Phillips (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093,1093,1093,2013,Dallas Buyers Club,False,False,False,False,False,True,7.929,117,tt0790636,tt0790636,7.9,92.0,77.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
1094,1094,1094,2013,Dallas Buyers Club,False,False,False,False,False,True,7.929,117,tt0790636,tt0790636,7.9,92.0,77.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
1095,1095,1095,2013,Gravity (2013 film),False,False,True,True,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1096,1096,1096,2013,Her (film),False,False,False,False,False,False,0.0,8,Not Found,tt0056663,7.8,89.0,84.4921630094044,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1097,1097,1097,2013,Nebraska (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1098,1098,1098,2013,Philomena (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1099,1099,1099,2013,The Wolf of Wall Street (2013 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100,1100,1100,2014,Birdman (film),True,False,True,True,True,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1101,1101,1101,2014,American Sniper,False,False,False,False,False,False,7.43,133,tt2179136,tt2179136,7.3,72.0,72.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
1102,1102,1102,2014,Boyhood (2014 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1103,1103,1103,2014,The Grand Budapest Hotel,False,False,False,False,False,False,8.05,100,tt2278388,tt2278388,8.1,92.0,88.0,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1104,1104,1104,2014,The Imitation Game,False,False,False,False,False,False,8.004,113,tt2084970,tt2084970,8.0,90.0,71.0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4.0
1105,1105,1105,2014,The Imitation Game,False,False,False,False,False,False,8.004,113,tt2084970,tt2084970,8.0,90.0,71.0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4.0
1106,1106,1106,2014,The Imitation Game,False,False,False,False,False,False,8.004,113,tt2084970,tt2084970,8.0,90.0,71.0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4.0
1107,1107,1107,2014,The Imitation Game,False,False,False,False,False,False,8.004,113,tt2084970,tt2084970,8.0,90.0,71.0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4.0
1108,1108,1108,2014,Selma (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1109,1109,1109,2014,The Theory of Everything (2014 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1110,1110,1110,2014,Whiplash (2014 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1111,1111,1111,2015,Spotlight (film),True,False,False,False,True,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1112,1112,1112,2015,The Big Short (film),False,False,False,True,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1113,1113,1113,2015,Bridge of Spies (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1114,1114,1114,2015,Brooklyn (film),False,False,False,False,False,False,6.0,90,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
1115,1115,1115,2015,Mad Max: Fury Road,False,False,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1116,1116,1116,2015,Mad Max: Fury Road,False,True,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1117,1117,1117,2015,Mad Max: Fury Road,False,True,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1118,1118,1118,2015,Mad Max: Fury Road,False,True,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1119,1119,1119,2015,Mad Max: Fury Road,False,True,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1120,1120,1120,2015,Mad Max: Fury Road,False,False,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1121,1121,1121,2015,Mad Max: Fury Road,False,False,False,False,False,False,7.592,121,tt1392190,tt1392190,8.1,97.0,90.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
1122,1122,1122,2015,The Martian (film),False,False,False,False,False,False,6.8,87,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
1123,1123,1123,2015,The Revenant (2015 film),False,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124,1124,1124,2015,Room (2015 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1125,1125,1125,2016,Moonlight (2016 film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1126,1126,1126,2016,Arrival (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1127,1127,1127,2016,Fences (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,1128,1128,2016,Hacksaw Ridge,False,False,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1129,1129,1129,2016,Hacksaw Ridge,False,False,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1130,1130,1130,2016,Hacksaw Ridge,False,True,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1131,1131,1131,2016,Hacksaw Ridge,False,True,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1132,1132,1132,2016,Hacksaw Ridge,False,False,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1133,1133,1133,2016,Hacksaw Ridge,False,False,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1134,1134,1134,2016,Hacksaw Ridge,False,False,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1135,1135,1135,2016,Hacksaw Ridge,False,False,False,False,False,False,8.193,139,tt2119532,tt2119532,8.1,84.0,71.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
1136,1136,1136,2016,Hell or High Water (2016 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1137,1137,1137,2016,Hidden Figures,False,False,False,False,True,False,8.056,127,tt4846340,tt4846340,7.8,93.0,74.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
1138,1138,1138,2016,Hidden Figures,False,False,False,False,True,False,8.056,127,tt4846340,tt4846340,7.8,93.0,74.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
1139,1139,1139,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1140,1140,1140,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1141,1141,1141,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1142,1142,1142,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1143,1143,1143,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1144,1144,1144,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1145,1145,1145,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1146,1146,1146,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1147,1147,1147,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1148,1148,1148,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1149,1149,1149,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1150,1150,1150,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1151,1151,1151,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1152,1152,1152,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1153,1153,1153,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1154,1154,1154,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1155,1155,1155,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1156,1156,1156,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1157,1157,1157,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1158,1158,1158,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1159,1159,1159,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1160,1160,1160,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1161,1161,1161,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1162,1162,1162,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1163,1163,1163,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1164,1164,1164,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1165,1165,1165,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1166,1166,1166,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1167,1167,1167,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1168,1168,1168,2016,La La Land,False,True,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1169,1169,1169,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1170,1170,1170,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1171,1171,1171,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1172,1172,1172,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1173,1173,1173,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1174,1174,1174,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1175,1175,1175,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1176,1176,1176,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1177,1177,1177,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1178,1178,1178,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1179,1179,1179,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1180,1180,1180,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1181,1181,1181,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1182,1182,1182,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1183,1183,1183,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1184,1184,1184,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1185,1185,1185,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1186,1186,1186,2016,La La Land,False,False,True,False,False,True,7.902,129,tt3783958,tt3783958,8.0,91.0,94.0,14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0
1187,1187,1187,2016,Lion (2016 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1188,1188,1188,2016,Manchester by the Sea (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1189,1189,1189,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1190,1190,1190,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1191,1191,1191,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1192,1192,1192,2017,The Shape of Water,True,False,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1193,1193,1193,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1194,1194,1194,2017,The Shape of Water,True,False,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1195,1195,1195,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1196,1196,1196,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1197,1197,1197,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1198,1198,1198,2017,The Shape of Water,True,False,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1199,1199,1199,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1200,1200,1200,2017,The Shape of Water,True,False,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1201,1201,1201,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1202,1202,1202,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1203,1203,1203,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1204,1204,1204,2017,The Shape of Water,True,False,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1205,1205,1205,2017,The Shape of Water,True,False,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1206,1206,1206,2017,The Shape of Water,True,False,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1207,1207,1207,2017,The Shape of Water,True,True,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1208,1208,1208,2017,The Shape of Water,True,True,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1209,1209,1209,2017,The Shape of Water,True,True,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1210,1210,1210,2017,The Shape of Water,True,True,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1211,1211,1211,2017,The Shape of Water,True,True,True,True,False,False,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
1212,1212,1212,2017,The Shape of Water,True,True,True,True,False,True,7.246,123,tt5580390,tt5580390,7.3,92.0,87.0,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
